GeographyCode,DateCode,Measurement,Units,Value,Variable
S92000003,2020-04-12,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,204,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-04-13,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,214,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-04-14,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,225,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-04-15,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,239,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-04-16,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,251,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-04-17,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,267,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-04-18,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,269,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-04-19,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,272,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-04-20,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,286,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-04-21,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,308,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-04-22,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,318,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-04-23,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,332,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-04-24,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,342,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-04-25,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,345,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-04-26,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,345,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-04-27,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,354,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-04-28,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,360,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-04-29,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,367,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-04-30,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,377,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-05-01,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,384,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-05-02,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,388,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-05-03,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,390,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-05-04,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,402,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-05-05,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,408,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-05-06,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,415,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-05-07,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,420,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-05-08,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,429,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-05-09,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,431,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-05-10,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,434,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-05-11,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,440,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-05-12,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,448,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-05-13,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,457,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-05-14,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,459,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-05-15,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,463,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-05-16,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,463,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-05-17,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,463,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-05-18,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,467,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-05-19,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,470,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-05-20,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,474,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-05-21,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,476,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-05-22,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,481,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-05-23,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,482,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-05-24,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,482,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-05-25,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,487,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-05-26,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,490,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
S92000003,2020-05-27,Count,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case,493,Adult care homes - Cumulative number that have reported more than one suspected COVID-19 case
